STDNT_AGE,STDNT_GENDER,STDNT_BACKGROUND,IN_STATE_FLAG,INTERNATIONAL_STS,STDNT_MAJOR,STDNT_MINOR,STDNT_TEST_ENTRANCE1,STDNT_TEST_ENTRANCE2,FIRST_TERM,HOUSING_STS,RETURNED_2ND_YR,DISTANCE_FROM_HOME,HIGH_SCHL_GPA,FATHER_HI_EDU_CD,MOTHER_HI_EDU_CD,DEGREE_GROUP_DESC,COST_OF_ATTEND,UNMET_NEED,1ST_YR_GPA,1ST_YR_EFFICIENCY
17,F,BGD 1,Y,N,Early Childhood Education,N,,400.0,200708,On Campus,1,69.0,2.67,1.0,3.0,Bachelors,902760,0.0,0.8333333333333334,0.75
18,F,BGD 3,Y,N,Undeclared,N,20.0,1070.0,200808,Off Campus,1,69.0,2.81,2.0,2.0,Bachelors,945840,372600.0,1.1666666666666667,0.6033653846153846
18,F,BGD 3,Y,N,Biology,N,17.0,800.0,200708,On Campus,1,138.0,2.57,2.0,2.0,Bachelors,0,0.0,0.8333333333333334,0.5238095238095238
18,M,BGD 1,Y,N,Undeclared,N,,1310.0,201008,Off Campus,1,69.0,2.8,3.0,3.0,Bachelors,0,0.0,0.5833333333333333,0.40625
19,F,BGD 2,Y,N,Theatre Arts,N,,1220.0,200608,Off Campus,1,0.0,3.13,3.0,2.0,Bachelors,1187280,280200.0,0.75,0.7352941176470589
18,F,BGD 1,Y,N,Political Science,Criminal Justice,20.0,510.0,200908,On Campus,1,90.0,2.9,2.0,2.0,Bachelors,1418100,358020.0,1.4166666666666665,0.6666666666666666
18,F,BGD 1,Y,N,Undeclared,N,,1250.0,200508,Off Campus,1,69.0,3.94,,,Bachelors,0,0.0,1.25,0.875
18,M,BGD 1,Y,N,Undeclared,N,,850.0,200808,Off Campus,1,69.0,2.37,,,Bachelors,0,0.0,1.0833333333333333,0.7416666666666667
18,M,BGD 1,Y,N,Biology,N,,370.0,200808,Off Campus,1,0.0,3.03,4.0,2.0,Bachelors,1306020,244500.0,1.5833333333333335,0.6948529411764706
19,F,BGD 1,N,N,Undeclared,N,18.0,,200908,Off Campus,1,69.0,3.75,3.0,2.0,Bachelors,0,0.0,1.9166666666666667,0.8846153846153846
18,M,BGD 1,Y,N,General Business,N,,990.0,200708,Off Campus,1,69.0,2.8,3.0,2.0,Bachelors,0,0.0,1.0833333333333333,0.75
19,M,BGD 1,Y,N,Mathematics and Secondary Ed,N,,1230.0,200708,Off Campus,1,69.0,3.44,2.0,3.0,Bachelors,1201500,304020.0,1.8333333333333333,0.8846153846153846
18,F,BGD 1,Y,N,Pre-Nursing,N,,,200908,Off Campus,1,90.0,2.86,4.0,2.0,Bachelors,1417380,571140.0,1.5,0.7633928571428572
18,M,BGD 1,Y,N,Engineering Studies,N,22.0,,200908,Off Campus,1,69.0,3.25,3.0,2.0,Bachelors,1324500,-278280.0,1.3333333333333333,0.90625
18,F,BGD 1,Y,N,English Language/Literature,N,18.0,880.0,200908,On Campus,1,138.0,2.86,3.0,3.0,Bachelors,1025700,0.0,1.9166666666666665,0.9166666666666667
17,F,BGD 1,N,N,Undeclared,N,,,201008,Off Campus,0,69.0,3.1,3.0,2.0,Bachelors,0,0.0,0.5,0.7307692307692308
18,M,BGD 3,Y,N,English and Secondary Ed,Theatre Arts,,930.0,200608,Off Campus,0,150.0,2.39,2.0,3.0,Bachelors,852480,334200.0,0.8333333333333334,0.6794871794871795
18,M,BGD 1,Y,N,Pre-Business,N,21.0,,200908,Off Campus,0,69.0,3.13,,,Bachelors,451620,-537420.0,0.6666666666666667,0.6071428571428572
18,F,BGD 3,Y,N,Pre-Business,N,17.0,440.0,201008,On Campus,1,150.0,2.5,2.0,2.0,Bachelors,0,0.0,0.6666666666666667,0.5178571428571428
18,F,BGD 3,Y,N,General Business,N,,940.0,200708,Off Campus,1,138.0,2.5,4.0,3.0,Bachelors,0,0.0,1.25,0.7595238095238095
18,M,BGD 3,Y,N,Sociology,N,21.0,640.0,201008,On Campus,1,69.0,2.47,1.0,2.0,Bachelors,0,0.0,1.25,0.7416666666666667
18,F,BGD 1,Y,N,Communication,N,,970.0,201008,On Campus,0,117.0,2.93,3.0,2.0,Bachelors,0,0.0,0.8333333333333334,0.65625
17,M,BGD 3,Y,N,Computer Science - Systems,N,,,200508,Off Campus,1,69.0,3.47,2.0,2.0,Bachelors,0,0.0,1.6666666666666665,0.8
18,M,BGD 1,Y,N,Biology,N,,1150.0,200808,Off Campus,0,69.0,3.96,2.0,3.0,Bachelors,1255740,-322080.0,1.3333333333333335,0.7692307692307692
18,M,BGD 3,N,N,Marketing,N,,,200808,Off Campus,1,0.0,2.0,3.0,3.0,Bachelors,1418100,293220.0,1.3333333333333333,0.6153846153846154
18,F,BGD 3,Y,N,Undeclared,N,17.0,,200508,On Campus,1,138.0,2.55,2.0,3.0,Bachelors,1146420,449700.0,1.0,0.6538461538461539
18,F,BGD 3,Y,N,Early Childhood Education,N,,820.0,200508,Off Campus,1,0.0,3.0,2.0,2.0,Bachelors,1459020,927840.0,1.5,1.0
18,F,BGD 1,Y,N,Spec Ed: Gen. Curr. - Reading,N,,1020.0,200708,Off Campus,1,69.0,2.93,3.0,3.0,Bachelors,0,0.0,1.4166666666666665,0.9117647058823529
17,M,BGD 1,Y,N,Marketing,N,,1010.0,200608,Off Campus,1,69.0,2.5,,,Bachelors,299160,-299160.0,0.6666666666666667,0.625
18,M,BGD 1,Y,N,Theatre Arts,N,,520.0,200908,On Campus,1,150.0,2.97,3.0,3.0,Bachelors,1019760,0.0,0.5833333333333333,0.6571428571428571
18,M,BGD 1,Y,N,Health and Physical Education,N,,960.0,201008,Off Campus,1,69.0,2.7,2.0,2.0,Bachelors,0,0.0,0.9166666666666667,0.75
18,M,BGD 1,Y,N,Undeclared,N,,960.0,200708,Off Campus,1,69.0,3.23,2.0,2.0,Bachelors,1201500,361620.0,1.3333333333333335,0.8
18,F,BGD 1,Y,N,Undeclared,N,,1100.0,201008,Off Campus,1,69.0,3.0,2.0,3.0,Bachelors,0,0.0,0.9166666666666667,0.875
18,F,BGD 3,Y,N,Biology,N,,440.0,200908,On Campus,0,90.0,2.78,3.0,3.0,Bachelors,1025700,-18000.0,1.0,0.6358974358974359
18,F,BGD 3,Y,N,Exercise Science,N,18.0,770.0,200908,On Campus,0,190.0,2.86,4.0,3.0,Bachelors,0,0.0,1.5833333333333335,0.7333333333333334
17,M,BGD 4,Y,N,General Business,N,18.0,720.0,200708,Off Campus,0,69.0,2.86,3.0,3.0,Bachelors,0,0.0,1.0,0.875
18,M,BGD 3,Y,N,Computer Science - Games,N,,850.0,200908,Off Campus,1,0.0,2.26,3.0,3.0,Bachelors,955500,371340.0,0.8333333333333334,0.75
18,F,BGD 1,Y,N,Criminal Justice,N,,1000.0,200608,Off Campus,1,69.0,2.87,,,Bachelors,0,0.0,0.8333333333333334,0.6696428571428572
18,M,BGD 1,Y,N,History and Secondary Ed,History,,870.0,200808,Off Campus,1,0.0,2.4,1.0,2.0,Bachelors,1355760,696900.0,0.9166666666666667,0.7941176470588236
18,M,BGD 1,N,N,Marketing,N,,,200808,On Campus,1,0.0,3.0,3.0,2.0,Bachelors,0,0.0,1.5833333333333335,0.90625
18,F,BGD 1,N,N,Criminal Justice,N,20.0,,200908,On Campus,0,,3.68,2.0,2.0,Bachelors,301080,-813720.0,1.1666666666666667,0.8533653846153846
18,M,BGD 3,Y,N,Criminal Justice,N,16.0,460.0,200908,On Campus,1,150.0,2.7,3.0,3.0,Bachelors,1025700,5700.0,1.1666666666666667,0.8125
18,M,BGD 3,Y,N,Sociology,N,19.0,880.0,200908,Off Campus,1,0.0,2.875,3.0,3.0,Bachelors,955500,0.0,1.25,0.8333333333333333
18,M,BGD 1,Y,N,Early Admission - Accel,N,,1100.0,200808,Off Campus,1,69.0,3.85,2.0,3.0,Bachelors,217920,-217920.0,1.0,0.8181818181818181
18,M,BGD 3,Y,N,Computer Science - Games,N,,980.0,200908,On Campus,1,0.0,2.83,4.0,2.0,Bachelors,1418100,681600.0,1.3333333333333335,0.9
18,F,BGD 1,Y,N,Art,N,,1000.0,200708,Off Campus,0,69.0,3.07,2.0,2.0,Bachelors,0,0.0,0.75,0.9
18,F,BGD 1,Y,N,English and Secondary Ed,Music,22.0,,200908,On Campus,1,150.0,2.47,2.0,3.0,Bachelors,1418100,248100.0,2.0,0.7571428571428571
19,F,BGD 3,Y,N,Biology,N,19.0,840.0,201008,On Campus,1,117.0,3.1,2.0,2.0,Bachelors,0,0.0,1.0833333333333335,0.21428571428571427
18,M,BGD 3,Y,N,Exercise Science,N,,960.0,200708,On Campus,1,91.0,2.42,,,Bachelors,0,0.0,1.3333333333333333,0.5846153846153846
18,M,BGD 3,Y,N,Pre-Business,N,,1070.0,200908,On Campus,1,69.0,2.75,3.0,3.0,Bachelors,0,0.0,1.25,0.8
19,M,BGD 1,Y,N,Psychology,N,22.0,,200908,On Campus,0,150.0,2.66,3.0,3.0,Bachelors,1418100,737820.0,0.6666666666666667,0.75
18,M,BGD 1,Y,N,Biology,N,,1210.0,201008,Off Campus,0,69.0,3.67,2.0,3.0,Bachelors,0,0.0,0.8333333333333334,0.6153846153846154
18,F,BGD 6,Y,N,Early Childhood Education,N,,,200608,Off Campus,0,69.0,3.1,,,Bachelors,0,0.0,1.25,0.70625
18,M,BGD 1,Y,N,History,N,,610.0,200708,On Campus,0,138.0,2.63,2.0,3.0,Bachelors,894060,162360.0,0.75,0.8125
18,F,BGD 1,Y,N,Music Education,N,,1020.0,200808,Off Campus,0,181.0,3.26,2.0,2.0,Bachelors,0,0.0,1.0833333333333335,0.7375
18,F,BGD 3,Y,N,Political Science,N,20.0,930.0,200508,On Campus,0,176.0,2.97,,,Bachelors,1146420,218640.0,0.8333333333333333,0.7596153846153846
18,F,BGD 1,Y,N,Criminal Justice,N,,1050.0,200808,Off Campus,0,181.0,3.28,1.0,,Bachelors,0,0.0,1.0,0.7
18,F,BGD 1,Y,N,Undeclared,N,,880.0,200908,Off Campus,0,69.0,2.93,3.0,1.0,Bachelors,1324500,180000.0,0.5833333333333333,0.7211538461538461
18,M,BGD 3,Y,N,Nursing,N,19.0,,200808,On Campus,1,150.0,2.93,2.0,2.0,Bachelors,945840,91980.0,0.6666666666666666,0.4807692307692308
18,M,BGD 1,Y,N,History,N,,1200.0,200808,Off Campus,1,0.0,3.14,3.0,3.0,Bachelors,1264860,-233580.0,1.5,0.6846153846153846
18,F,BGD 3,Y,N,Communication,N,,1040.0,200808,Off Campus,1,0.0,2.57,3.0,2.0,Bachelors,1306020,368160.0,1.1666666666666667,0.5666666666666667
18,F,BGD 1,Y,N,Undeclared,N,,910.0,200808,Off Campus,0,69.0,3.33,,,Bachelors,0,0.0,1.5,0.75
18,M,BGD 1,Y,N,Computer Science - Games,Art,,960.0,200908,On Campus,0,90.0,3.31,2.0,2.0,Bachelors,1418100,144180.0,0.6666666666666667,0.5633484162895928
18,F,BGD 3,Y,N,Nursing,N,,1000.0,200808,Off Campus,1,0.0,3.78,3.0,3.0,Bachelors,1255740,-347580.0,1.1666666666666667,0.6692307692307693
18,M,BGD 2,N,N,Undeclared,N,18.0,,200908,Off Campus,1,0.0,2.3,2.0,1.0,Bachelors,955500,130200.0,0.75,0.775
18,M,BGD 1,Y,N,Undeclared,N,16.0,940.0,201008,Off Campus,1,69.0,3.0,2.0,3.0,Bachelors,0,0.0,1.3333333333333335,0.8677884615384616
18,F,BGD 1,Y,N,Music Education,N,,560.0,200908,On Campus,1,150.0,2.82,3.0,3.0,Bachelors,301080,-45000.0,0.5,0.7395833333333333
18,M,BGD 1,Y,N,Biology,N,,840.0,200708,Off Campus,1,0.0,3.34,1.0,2.0,Bachelors,0,0.0,1.3333333333333333,0.875
17,M,BGD 3,Y,N,Criminal Justice,N,,970.0,200708,On Campus,0,138.0,2.97,3.0,3.0,Bachelors,0,0.0,1.25,0.7886029411764706
18,M,BGD 1,Y,N,Undeclared,N,,1180.0,200708,Off Campus,0,69.0,2.82,3.0,3.0,Bachelors,869760,0.0,1.0,0.9
18,F,BGD 1,Y,N,Marketing,N,,780.0,200708,Off Campus,1,69.0,2.8,2.0,3.0,Bachelors,0,0.0,1.0833333333333333,0.6620879120879121
18,M,BGD 3,Y,N,Biology,N,17.0,770.0,200908,On Campus,1,138.0,3.17,2.0,4.0,Bachelors,0,0.0,1.0833333333333335,0.8846153846153846
19,M,BGD 1,N,N,Pre-Business,N,,940.0,201008,On Campus,0,517.0,2.7,,,Bachelors,0,0.0,1.0833333333333335,0.875
19,M,BGD 3,Y,N,Computer Science - Systems,N,22.0,,200608,Off Campus,1,0.0,2.88,2.0,2.0,Bachelors,1187280,310020.0,1.4166666666666665,0.6692307692307693
19,M,BGD 1,Y,N,Computer Science - Games,N,20.0,,200908,On Campus,0,150.0,2.68,3.0,3.0,Bachelors,1418100,737820.0,0.6666666666666667,0.7573529411764706
18,F,BGD 3,Y,N,Computer Science - Systems,N,18.0,840.0,200908,On Campus,1,59.0,3.41,4.0,3.0,Bachelors,1418100,229680.0,1.25,0.5384615384615385
18,M,BGD 3,Y,N,Computer Science - Systems,N,19.0,980.0,201008,On Campus,1,69.0,2.62,2.0,2.0,Bachelors,0,0.0,0.75,0.78125
18,M,BGD 3,Y,N,Music Education,N,,1040.0,201008,On Campus,1,90.0,3.0,3.0,3.0,Bachelors,0,0.0,0.5833333333333334,0.6145833333333333
18,M,BGD 1,Y,N,Health and Physical Education,N,,1030.0,201008,Off Campus,1,0.0,3.13,2.0,3.0,Bachelors,0,0.0,0.75,0.875
18,F,BGD 2,N,N,Early Childhood Education,N,16.0,,201008,Off Campus,1,0.0,3.56,2.0,3.0,Bachelors,0,0.0,1.0833333333333333,0.78125
18,F,BGD 4,Y,N,General Business,N,,510.0,200808,Off Campus,0,69.0,3.06,4.0,2.0,Bachelors,1346640,144780.0,0.8333333333333333,0.75
18,M,BGD 3,Y,N,Computer Science - Systems,N,22.0,,200608,On Campus,0,0.0,2.6,2.0,3.0,Bachelors,0,0.0,0.8333333333333334,0.7857142857142857
18,F,BGD 3,Y,N,Nursing,N,,880.0,200508,On Campus,0,59.0,2.91,2.0,3.0,Bachelors,1146420,296700.0,0.5,0.625
18,F,BGD 3,Y,N,Biology,Sociology,18.0,,200608,Off Campus,1,138.0,2.47,2.0,4.0,Bachelors,1504980,1055280.0,1.0,0.8
18,F,BGD 1,Y,N,Nursing,N,,950.0,200608,On Campus,0,138.0,2.6,2.0,3.0,Bachelors,1176420,403920.0,0.8333333333333333,0.6333333333333333
19,F,BGD 2,Y,N,Biology,N,18.0,740.0,200808,Off Campus,0,69.0,2.78,2.0,2.0,Bachelors,1264860,582000.0,0.6666666666666666,0.3833333333333333
18,F,BGD 3,Y,N,Biology,Communication,19.0,1020.0,200908,On Campus,1,91.0,2.9,4.0,2.0,Bachelors,1418100,513600.0,1.4166666666666667,0.7
18,M,BGD 3,Y,N,Biology,N,,880.0,200908,On Campus,1,188.0,2.9,2.0,3.0,Bachelors,0,0.0,0.75,0.6303030303030304
19,M,BGD 1,Y,N,Chemistry,N,,1020.0,200608,Off Campus,1,69.0,3.0,3.0,2.0,Bachelors,1187280,212880.0,0.5833333333333333,0.8392857142857143
18,F,BGD 1,Y,N,History,N,,,201008,On Campus,0,190.0,3.07,2.0,2.0,Bachelors,0,0.0,0.9166666666666667,0.6307692307692307
18,M,BGD 1,Y,N,General Business,N,19.0,730.0,200608,Off Campus,0,0.0,2.21,,,Bachelors,0,0.0,0.5833333333333334,0.532051282051282
18,F,BGD 3,Y,N,Computer Science - Systems,N,,960.0,200708,On Campus,0,69.0,3.69,2.0,2.0,Bachelors,1233900,583860.0,0.6666666666666666,0.5357142857142857
18,F,BGD 1,Y,N,Biology,N,,980.0,200708,Off Campus,0,69.0,3.18,3.0,3.0,Bachelors,1201500,224340.0,1.1666666666666667,0.39285714285714285
18,F,BGD 3,Y,N,Health Science,N,18.0,840.0,200808,On Campus,1,150.0,3.1,4.0,4.0,Bachelors,945840,175980.0,0.75,0.554945054945055
17,F,BGD 6,Y,N,Pre-Nursing,N,,890.0,201008,Off Campus,0,0.0,2.59,3.0,,Bachelors,0,0.0,1.0,0.5773809523809523
17,F,BGD 3,Y,N,Computer Science - Systems,N,18.0,,200508,On Campus,0,90.0,2.84,2.0,3.0,Bachelors,0,0.0,0.75,0.6692307692307693
18,M,BGD 2,N,N,Management,N,,,200508,Off Campus,1,0.0,2.66,1.0,,Bachelors,0,0.0,0.75,0.625
18,M,BGD 1,Y,N,Computer Science - Games,N,,1030.0,201008,Off Campus,1,0.0,2.5,2.0,2.0,Bachelors,0,0.0,1.0,0.5
18,F,BGD 3,Y,N,Biology,N,17.0,830.0,200808,On Campus,1,0.0,3.54,2.0,2.0,Bachelors,0,0.0,1.0,0.5307692307692308
18,M,BGD 3,Y,N,Pre-Engineering/RETP,N,,830.0,200808,Off Campus,1,69.0,2.62,2.0,2.0,Bachelors,372600,0.0,0.25,0.25
18,F,BGD 2,Y,N,Biology,N,,840.0,201008,Off Campus,1,69.0,2.37,,2.0,Bachelors,1019220,698220.0,0.75,0.5769230769230769
18,F,BGD 3,Y,N,Early Childhood Education,N,,,200908,Off Campus,0,0.0,2.31,4.0,,Bachelors,1324500,513000.0,0.5833333333333334,0.4807692307692308
16,M,BGD 3,Y,N,Computer Science - Systems,N,,,200808,Off Campus,0,69.0,2.61,3.0,3.0,Bachelors,0,0.0,0.8333333333333334,0.38245614035087716
18,M,BGD 1,Y,N,Pre-Business,N,,,200908,On Campus,0,90.0,2.46,4.0,3.0,Bachelors,1418100,727200.0,0.25,0.30714285714285716
18,F,BGD 3,Y,N,Early Childhood Education,N,20.0,850.0,201008,Off Campus,0,0.0,2.89,2.0,3.0,Bachelors,0,0.0,0.8333333333333334,0.554945054945055
18,M,BGD 1,Y,N,Undeclared,N,,1060.0,200708,Off Campus,0,138.0,2.44,3.0,2.0,Bachelors,902760,225000.0,0.5,0.6360294117647058
18,M,BGD 5,Y,N,Undeclared,N,17.0,1000.0,201008,On Campus,0,59.0,3.0,3.0,3.0,Bachelors,0,0.0,0.3333333333333333,0.4330357142857143
18,F,BGD 1,Y,N,Undeclared,N,19.0,,201008,On Campus,0,69.0,3.35,,,Bachelors,0,0.0,1.1666666666666667,0.6875
19,F,BGD 1,Y,N,Undeclared,N,18.0,820.0,200508,Off Campus,0,0.0,2.85,1.0,2.0,Bachelors,0,0.0,0.3333333333333333,0.625
18,M,BGD 3,Y,N,Marketing,N,,490.0,200708,Off Campus,0,150.0,3.12,,2.0,Bachelors,0,0.0,0.16666666666666666,0.2
18,F,BGD 1,Y,N,Undeclared,N,,,200608,Off Campus,1,0.0,2.29,3.0,3.0,Bachelors,1187280,-29460.0,1.1666666666666665,0.6928571428571428
18,F,BGD 1,Y,N,Undeclared,N,17.0,,200708,Off Campus,0,69.0,2.0,2.0,2.0,Bachelors,869760,356040.0,0.5,0.6057692307692308
18,F,BGD 3,Y,N,Undeclared,N,17.0,,201008,Off Campus,1,0.0,2.58,3.0,2.0,Bachelors,0,0.0,0.5833333333333333,0.6318681318681318
18,F,BGD 1,Y,N,Undeclared,Art,17.0,800.0,201008,On Campus,1,150.0,2.5,,,Bachelors,0,0.0,0.16666666666666666,0.75
18,F,BGD 3,Y,N,Criminal Justice,N,,910.0,200908,Off Campus,1,0.0,2.85,,3.0,Bachelors,1324500,819000.0,1.6666666666666665,0.875
18,F,BGD 3,Y,N,Theatre Education,N,,1030.0,200908,On Campus,1,150.0,2.96,3.0,3.0,Bachelors,1418100,231900.0,1.75,0.8
18,F,BGD 1,N,N,Criminal Justice,N,24.0,1060.0,200808,On Campus,1,0.0,3.2,3.0,2.0,Bachelors,1306020,383760.0,0.75,0.9333333333333333
18,F,BGD 1,Y,N,Undeclared,N,,910.0,200808,On Campus,0,69.0,3.06,2.0,2.0,Bachelors,1306020,429420.0,0.75,1.0
18,F,BGD 1,Y,N,Biology,N,,520.0,200708,Off Campus,0,90.0,3.5,2.0,2.0,Bachelors,0,0.0,1.25,0.8461538461538461
18,M,BGD 3,Y,N,Accounting,N,,410.0,200708,On Campus,1,0.0,2.75,3.0,2.0,Bachelors,0,0.0,1.3333333333333333,0.706766917293233
19,F,BGD 1,Y,N,Theatre Education,N,,910.0,200808,On Campus,1,150.0,2.75,1.0,2.0,Bachelors,945840,286980.0,1.8333333333333333,0.9615384615384616
18,F,BGD 3,Y,N,Psychology,N,21.0,,200608,Off Campus,1,0.0,3.31,2.0,2.0,Bachelors,1176420,413760.0,1.8333333333333335,0.9166666666666667
18,F,BGD 1,N,N,Exercise Science,N,20.0,,200508,Off Campus,1,0.0,3.25,2.0,3.0,Bachelors,1144200,619500.0,1.4166666666666665,0.8846153846153846
18,F,BGD 3,Y,N,Nursing,N,12.0,820.0,200508,Off Campus,1,0.0,3.4,2.0,2.0,Bachelors,970800,421620.0,1.6666666666666665,0.875
18,F,BGD 1,Y,N,Nursing,N,20.0,1000.0,200508,On Campus,1,138.0,3.29,,,Bachelors,0,0.0,1.75,0.9
18,F,BGD 3,Y,N,Early Childhood Education,N,,450.0,200508,On Campus,1,59.0,3.15,3.0,3.0,Bachelors,1146420,239100.0,1.1666666666666667,1.0
19,M,BGD 1,Y,N,Communication,N,26.0,1180.0,200608,Off Campus,1,69.0,2.38,4.0,1.0,Bachelors,1504980,1059480.0,1.0,0.5512820512820513
17,F,BGD 3,N,N,Psychology,N,,1150.0,200608,On Campus,1,0.0,3.31,4.0,2.0,Bachelors,1176420,11700.0,1.4166666666666667,0.8125
18,M,BGD 4,Y,N,Finance,N,,530.0,200808,Off Campus,1,69.0,3.45,4.0,3.0,Bachelors,1255740,161640.0,1.25,0.7692307692307693
26,M,BGD 3,N,Y,Psychology,N,,,200808,Off Campus,1,,,,,Bachelors,0,0.0,0.9166666666666667,0.6888544891640866
18,M,BGD 1,N,N,Computer Science - Systems,N,20.0,,200808,Off Campus,1,0.0,3.06,4.0,2.0,Bachelors,949560,440940.0,1.5,1.0
18,F,BGD 2,N,N,Exercise Science,N,,930.0,200508,Off Campus,0,275.0,0.0,3.0,3.0,Bachelors,0,0.0,1.3333333333333335,0.8
18,F,BGD 1,Y,N,Undeclared,N,,,200808,Off Campus,0,69.0,3.46,,,Bachelors,0,0.0,1.0833333333333333,0.8461538461538461
19,F,BGD 1,Y,N,Psychology,N,,1140.0,200808,Off Campus,0,0.0,3.73,2.0,2.0,Bachelors,1264860,-150900.0,1.5833333333333335,1.0
18,F,BGD 1,Y,N,Undeclared,N,,1120.0,201008,Off Campus,1,69.0,2.6,3.0,3.0,Bachelors,0,0.0,1.0,0.6153846153846154
19,M,BGD 1,Y,N,Exercise Science,N,17.0,900.0,201008,Off Campus,0,69.0,3.2,,,Bachelors,0,0.0,0.9166666666666667,0.5769230769230769
18,M,BGD 1,N,N,Computer Science - Games,N,27.0,,200708,Off Campus,1,0.0,3.43,3.0,4.0,Bachelors,0,0.0,1.1666666666666665,0.6153846153846154
18,M,BGD 1,Y,N,Undeclared,N,22.0,,200908,Off Campus,1,69.0,2.6,3.0,3.0,Bachelors,1417380,894120.0,0.6666666666666666,0.5769230769230769
18,F,BGD 1,Y,N,Early Childhood Education,N,,1100.0,200908,Off Campus,0,69.0,3.75,2.0,3.0,Bachelors,1316580,-155220.0,0.9166666666666666,0.8333333333333333
18,F,BGD 6,Y,N,Chemistry,N,17.0,900.0,200508,Off Campus,0,69.0,3.0,2.0,3.0,Bachelors,336960,-255540.0,0.5,0.5416666666666666
18,F,BGD 1,Y,N,Biology,Professional Writing,,1380.0,200608,Off Campus,1,69.0,2.33,3.0,3.0,Bachelors,120060,-42000.0,0.75,0.5128205128205128
18,M,BGD 4,Y,N,Exercise Science,N,,660.0,200808,On Campus,1,0.0,3.55,2.0,2.0,Bachelors,1306020,238620.0,1.25,0.625
18,F,BGD 1,Y,N,Management,N,,480.0,200608,On Campus,1,138.0,2.86,,,Bachelors,0,0.0,1.5833333333333333,0.6158088235294118
17,F,BGD 3,Y,N,Biology,Spanish,20.0,,200908,On Campus,1,150.0,2.84,4.0,2.0,Bachelors,1418100,533100.0,1.8333333333333333,0.7087719298245614
18,F,BGD 3,Y,N,Undeclared,N,,880.0,200908,Off Campus,0,69.0,2.68,2.0,2.0,Bachelors,1316580,807780.0,0.6666666666666666,0.5
18,F,BGD 3,Y,N,Undeclared,N,19.0,,200608,On Campus,1,150.0,2.34,3.0,4.0,Bachelors,1176420,-299160.0,0.9166666666666667,0.6428571428571428
18,F,BGD 4,Y,N,Pre-Nursing,N,19.0,,200908,Off Campus,1,0.0,3.53,2.0,3.0,Bachelors,1324500,309360.0,1.3333333333333333,0.5
18,F,BGD 1,Y,N,Theatre Arts,N,,950.0,200608,Off Campus,1,138.0,2.38,,,Bachelors,0,0.0,0.6666666666666666,0.6538461538461539
18,F,BGD 1,Y,N,Early Childhood Education,N,,1030.0,200708,Off Campus,0,69.0,2.63,,,Bachelors,0,0.0,1.1666666666666667,0.6153846153846154
18,M,BGD 4,Y,N,Mathematics,Computer Science - Systems,,1220.0,200908,Off Campus,1,0.0,2.75,2.0,3.0,Bachelors,0,0.0,1.3333333333333333,0.6314102564102564
17,F,BGD 3,Y,N,Accounting,Computer Science - Systems,20.0,960.0,200808,Off Campus,0,0.0,2.71,2.0,2.0,Bachelors,1306020,755160.0,0.9166666666666666,0.7
18,M,BGD 3,Y,N,Management Information Systems,N,,,200708,Off Campus,0,0.0,2.94,2.0,2.0,Bachelors,869760,0.0,0.6666666666666667,0.625
18,F,BGD 1,Y,N,Health and Physical Education,N,,870.0,200908,Off Campus,1,69.0,2.66,2.0,2.0,Bachelors,1316580,-417420.0,1.6666666666666665,0.6666666666666666
18,F,BGD 3,Y,N,Joint Enrollment - Accel,N,18.0,890.0,201008,On Campus,1,0.0,3.64,4.0,2.0,Bachelors,269100,-231720.0,1.0,0.75
18,M,BGD 3,Y,N,Pre-Business,N,21.0,930.0,201008,On Campus,0,138.0,3.0,3.0,3.0,Bachelors,0,0.0,0.9166666666666666,0.625
16,M,BGD 3,Y,N,Health Science,N,,,200708,On Campus,0,150.0,2.13,4.0,3.0,Bachelors,0,0.0,0.75,0.35714285714285715
18,M,BGD 3,Y,N,Pre-Business,N,,470.0,200908,Off Campus,1,69.0,3.06,3.0,2.0,Bachelors,949560,42420.0,1.25,0.7083333333333333
17,M,BGD 3,Y,N,Undeclared,N,,460.0,200508,Off Campus,1,69.0,2.25,3.0,2.0,Bachelors,0,0.0,0.9166666666666667,0.8235294117647058
18,F,BGD 4,Y,N,Early Childhood Education,N,,1010.0,200908,On Campus,0,190.0,2.5,3.0,3.0,Bachelors,905340,0.0,0.8333333333333334,0.48125
18,M,BGD 2,Y,N,English Language/Literature,Philosophy,,1210.0,200908,Off Campus,1,69.0,2.8,2.0,2.0,Bachelors,0,0.0,1.0,0.6692307692307693
17,F,BGD 1,Y,N,Pre-Nursing,N,,1060.0,201008,Off Campus,0,69.0,3.8,3.0,2.0,Bachelors,0,0.0,0.9166666666666666,0.5
18,M,BGD 5,Y,N,Undeclared,N,,910.0,201008,Off Campus,1,69.0,3.1,3.0,3.0,Bachelors,0,0.0,1.0833333333333335,0.6153846153846154
18,F,BGD 1,Y,N,Pre-Nursing,N,20.0,,200908,On Campus,0,69.0,2.78,2.0,2.0,Bachelors,1025700,0.0,1.8333333333333335,0.8125
18,F,BGD 1,Y,N,Biology,N,,960.0,200708,Off Campus,0,69.0,3.32,3.0,3.0,Bachelors,0,0.0,0.9166666666666666,0.5
18,M,BGD 1,Y,N,Biology,N,,1030.0,200608,Off Campus,1,0.0,2.8,2.0,3.0,Bachelors,0,0.0,0.9166666666666666,0.75
